stem,status,shape_match,original_path,reconstruction_path,original_shape,reconstruction_shape,mse,rmse,mae,max_abs_diff,p95_abs_diff,psnr_db,ssim,pixel_equal_ratio
Places365_val_00000354,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000354.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000354_recon.png,256x256x3,256x256x3,445.0633239746094,21.096523978480658,16.519052505493164,130.0,42.0,21.646585537157385,0.875229513798965,4.57763671875e-05
Places365_val_00000355,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000355.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000355_recon.png,256x256x3,256x256x3,1667.3958740234375,40.83375899942886,32.45943069458008,199.0,82.0,15.910416383686858,0.8588874988930326,3.0517578125e-05
Places365_val_00000356,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000356.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000356_recon.png,256x256x3,256x256x3,503.2810974121094,22.433927373781643,16.86177635192871,166.0,46.0,21.112697417041858,0.9339676253335076,3.0517578125e-05
Places365_val_00000357,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000357.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000357_recon.png,256x256x3,256x256x3,275.7541198730469,16.605845954754816,11.441436767578125,154.0,35.0,23.72558351179927,0.9207214417410885,0.0011138916015625
Places365_val_00000358,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000358.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000358_recon.png,256x256x3,256x256x3,797.8265991210938,28.245824454617956,20.349782943725586,176.0,60.0,19.11171849502079,0.9064843096153751,0.0003662109375
Places365_val_00000359,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000359.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000359_recon.png,256x256x3,256x256x3,358.0323791503906,18.921743554714787,13.571049690246582,149.0,40.0,22.59158056429449,0.9278466070770827,7.62939453125e-05
Places365_val_00000360,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000360.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000360_recon.png,256x256x3,256x256x3,205.2960662841797,14.328156416098329,9.751866340637207,119.0,30.0,25.00699733014325,0.97543405884563,0.0003204345703125
Places365_val_00000361,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000361.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000361_recon.png,256x256x3,256x256x3,208.2602081298828,14.431223376064928,9.8001708984375,149.0,31.0,24.944740627899293,0.9800214371152681,0.00042724609375
Places365_val_00000362,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000362.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000362_recon.png,256x256x3,256x256x3,603.959716796875,24.575591891079146,16.961441040039062,157.0,54.0,20.320723880683925,0.9501560841335304,0.0002593994140625
Places365_val_00000363,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000363.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000363_recon.png,256x256x3,256x256x3,112.961669921875,10.628342764602344,7.8461151123046875,145.0,22.0,27.601492569008432,0.9157004086239579,0.0
Places365_val_00000364,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000364.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000364_recon.png,256x256x3,256x256x3,569.9441528320312,23.873503153748327,18.081512451171875,150.0,49.0,20.572480583623225,0.9385934213167748,0.0
Places365_val_00000365,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000365.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000365_recon.png,256x256x3,256x256x3,304.748291015625,17.457041301882317,12.426594734191895,138.0,38.0,23.291390820313538,0.9585696576162354,9.1552734375e-05
Places365_val_00000366,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000366.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000366_recon.png,256x256x3,256x256x3,410.1803283691406,20.25290913348353,13.910273551940918,200.0,45.0,22.00105532445486,0.9516346727456761,0.000701904296875
Places365_val_00000367,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000367.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000367_recon.png,256x256x3,256x256x3,738.2122192382812,27.170061082711634,20.543176651000977,204.0,56.0,19.448991313008232,0.8452616339524068,0.0
Places365_val_00000368,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000368.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000368_recon.png,256x256x3,256x256x3,355.5364074707031,18.855673084530903,14.57927417755127,177.0,36.0,22.621962811072315,0.9396181853517839,0.0
Places365_val_00000369,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000369.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000369_recon.png,256x256x3,256x256x3,729.5790405273438,27.010720844274847,19.883813858032227,176.0,57.0,19.500080118552084,0.8890300068543863,7.62939453125e-05
Places365_val_00000370,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000370.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000370_recon.png,256x256x3,256x256x3,276.02880859375,16.61411473999593,10.606964111328125,154.0,36.0,23.721259499607424,0.9778041540571576,0.000335693359375
Places365_val_00000371,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000371.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000371_recon.png,256x256x3,256x256x3,373.2091979980469,19.318623087529993,14.46728515625,146.0,39.0,22.411280221745557,0.9401053809042977,1.52587890625e-05
Places365_val_00000372,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000372.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000372_recon.png,256x256x3,256x256x3,449.675537109375,21.20555439287959,16.68349266052246,104.0,43.0,21.601810988000494,0.9715167851488862,0.0
Places365_val_00000373,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000373.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000373_recon.png,256x256x3,256x256x3,361.9046325683594,19.023791224894143,13.923344612121582,166.0,40.0,22.544862185278824,0.9339663453313004,6.103515625e-05
Places365_val_00000374,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000374.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000374_recon.png,256x256x3,256x256x3,490.2877502441406,22.142442282732514,18.35346031188965,124.0,41.0,21.226293182597768,0.9410597041130667,4.57763671875e-05
Places365_val_00000375,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000375.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000375_recon.png,256x256x3,256x256x3,772.84619140625,27.800111356004493,20.964767456054688,165.0,57.0,19.249872898086338,0.8600097360326935,6.103515625e-05
Places365_val_00000376,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000376.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000376_recon.png,256x256x3,256x256x3,325.3611755371094,18.03777080287665,13.536433219909668,134.0,36.0,23.007146323529945,0.9397188563452368,3.0517578125e-05
Places365_val_00000377,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000377.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000377_recon.png,256x256x3,256x256x3,505.5251159667969,22.483885695466363,16.266347885131836,163.0,47.0,21.093376233843735,0.947623586009188,0.0002288818359375
Places365_val_00000378,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000378.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000378_recon.png,256x256x3,256x256x3,510.5280456542969,22.594867683929838,14.50408935546875,188.0,50.0,21.0506075599573,0.953222642085738,4.57763671875e-05
Places365_val_00000379,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000379.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000379_recon.png,256x256x3,256x256x3,784.5238647460938,28.009353165435538,21.546422958374023,196.0,56.0,19.184742017659865,0.8122639896747419,1.52587890625e-05
Places365_val_00000380,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000380.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000380_recon.png,256x256x3,256x256x3,532.5066528320312,23.07610566867883,17.165258407592773,170.0,48.0,20.8675532289762,0.9201961439714587,4.57763671875e-05
Places365_val_00000381,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000381.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000381_recon.png,256x256x3,256x256x3,709.62451171875,26.638778345088387,19.34819984436035,176.0,56.0,19.620517524654087,0.9464187422676826,1.52587890625e-05
Places365_val_00000382,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000382.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000382_recon.png,256x256x3,256x256x3,681.5748291015625,26.10698812773244,21.62892723083496,178.0,43.0,19.795668175249766,0.9324051622379157,0.0
Places365_val_00000383,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000383.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000383_recon.png,256x256x3,256x256x3,697.6030883789062,26.412176895873355,18.98362159729004,187.0,57.0,19.69471966261421,0.9182103621340081,0.0
Places365_val_00000384,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000384.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000384_recon.png,256x256x3,256x256x3,329.2649230957031,18.145658519207924,13.436894416809082,162.0,37.0,22.95534893494539,0.92881688083371,4.57763671875e-05
Places365_val_00000385,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000385.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000385_recon.png,256x256x3,256x256x3,440.0231018066406,20.97672762388454,14.55726146697998,175.0,46.0,21.69604882736794,0.9333518300353962,9.1552734375e-05
Places365_val_00000386,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000386.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000386_recon.png,256x256x3,256x256x3,340.7430725097656,18.459227299910623,14.839457511901855,115.0,35.0,22.806533257122332,0.9574016794287272,1.52587890625e-05
Places365_val_00000387,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000387.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000387_recon.png,256x256x3,256x256x3,139.44163513183594,11.808540770638679,8.162185668945312,103.0,26.0,26.686878940768604,0.9308244354559383,3.0517578125e-05
Places365_val_00000388,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000388.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000388_recon.png,256x256x3,256x256x3,281.29949951171875,16.77198555662742,12.947484016418457,134.0,31.0,23.63911401399091,0.9762399494079955,4.57763671875e-05
Places365_val_00000389,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000389.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000389_recon.png,256x256x3,256x256x3,442.5357666015625,21.036534091944958,14.792617797851562,170.0,45.0,21.671319838906424,0.9612420812899503,0.0002288818359375
Places365_val_00000390,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000390.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000390_recon.png,256x256x3,256x256x3,516.4446411132812,22.725418392480286,18.91796875,135.0,41.0,21.000565855399415,0.9410678175967941,0.0
Places365_val_00000391,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000391.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000391_recon.png,256x256x3,256x256x3,207.50860595703125,14.40515900492012,11.235000610351562,115.0,28.0,24.96044248050418,0.9768717599439805,0.0
